n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_bfgs_gap,ddgfact_plus_upsilon_levenberg_gap,ddgfact_plus_upsilon_regbfgs_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_bfgs_runtime,ddgfact_plus_upsilon_levenberg_runtime,ddgfact_plus_upsilon_regbfgs_runtime,local_search_runtime,spectral_runtime,vf_ddgfact_runtime,vf_ddgfact_plus_runtime,vf_ddgfact_plus_upsilon_bfgs_runtime,vf_ddgfact_plus_upsilon_levenberg_runtime,vf_ddgfact_plus_upsilon_regbfgs_runtime,n_fixed_ddgfact_dual,n_fixed_ddgfact_plus_dual,n_fixed_ddgfact_plus_primal,n_fixed_ddgfact_plus_union,n_fixed_ddgfact_plus_upsilon_bfgs_dual,n_fixed_ddgfact_plus_upsilon_bfgs_primal,n_fixed_ddgfact_plus_upsilon_bfgs_union,n_fixed_ddgfact_plus_upsilon_levenberg_dual,n_fixed_ddgfact_plus_upsilon_levenberg_primal,n_fixed_ddgfact_plus_upsilon_levenberg_union,n_fixed_ddgfact_plus_upsilon_regbfgs_dual,n_fixed_ddgfact_plus_upsilon_regbfgs_primal,n_fixed_ddgfact_plus_upsilon_regbfgs_union,z_ls,z_ddgfact,z_ddgfact_plus,z_ddgfact_plus_upsilon_bfgs,z_ddgfact_plus_upsilon_levenberg,z_ddgfact_plus_upsilon_regbfgs,z_spec,psi_ddgfact_plus,psi_upsilon_bfgs,lambda_min_upsilon_bfgs,feasibility_slack_upsilon_bfgs,psi_upsilon_levenberg,lambda_min_upsilon_levenberg,feasibility_slack_upsilon_levenberg,psi_upsilon_regbfgs,lambda_min_upsilon_regbfgs,feasibility_slack_upsilon_regbfgs,gamma_min_upsilon_bfgs,gamma_max_upsilon_bfgs,theta_norm_upsilon_bfgs,theta_norm_inf_upsilon_bfgs,gamma_min_upsilon_levenberg,gamma_max_upsilon_levenberg,theta_norm_upsilon_levenberg,theta_norm_inf_upsilon_levenberg,gamma_min_upsilon_regbfgs,gamma_max_upsilon_regbfgs,theta_norm_upsilon_regbfgs,theta_norm_inf_upsilon_regbfgs,levenberg_num_evals,levenberg_cache_size,levenberg_final_lambda,levenberg_final_B_norm,regbfgs_num_evals,regbfgs_cache_size,regbfgs_final_mu,regbfgs_final_H_norm,regbfgs_final_H_min_eig,regbfgs_final_H_max_eig,regbfgs_final_B_norm,regbfgs_final_B_min_eig,regbfgs_final_B_max_eig
63,42,41,1.1368941914730044,0.41181628376283186,0.3162869934027981,0.31627073832085273,0.3162768793069688,3.774082597074141,0.07481,0.0288401,22.5250269,25.2085332,15.2732844,5.0362585,0.0003445,0.0019124,0.0076929,0.7161663,0.6283049,0.6342359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.92459538580492,-89.78770119433192,-90.51277910204209,-90.60830839240212,-90.60832464748407,-90.60831850649795,-87.15051278873078,0.031745640422217065,0.03944497067176435,0.03944507067176435,1.0000000000287557e-7,0.0394211427168174,0.039421242716817406,1.0000000000287557e-7,0.03956016435355132,0.039560264353551325,1.0000000000287557e-7,0.8792281225266392,1.27110962804035,0.6370148748264159,0.2398902418632788,0.8806682109951701,1.2908519214268563,0.6600951984816137,0.25530240460954856,0.8659023297075132,1.3262250355965952,0.7293243873726843,0.28233658746755325,256.0,256.0,1.0e-10,29114.743439954447,164.0,164.0,1.0e-10,2.1511889368521646,4.705074730770002e-5,2.1511889368521646,21253.64754485721,0.46485921466674207,21253.647544857206
63,43,42,1.1367462286715835,0.3920283481194815,0.302558258439106,0.3029474811541917,0.3030346353594524,3.602542530856951,0.0418957,0.0282805,22.7582895,15.4794751,16.5633092,4.8440678,0.0002631,0.0013885,0.0024469,0.5805225,0.7515752,0.6420646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.58083582851957,-92.44408959984798,-93.18880748040009,-93.27827757008046,-93.27788834736538,-93.27780119316012,-89.97829329766262,0.031745640422217065,0.037737199378147526,0.03773729937814753,1.0000000000287557e-7,0.03905287639135413,0.03905297639135413,1.0000000000287557e-7,0.03833541698266585,0.03833551698266585,1.0000000000287557e-7,0.8816264876348933,1.2005203212846653,0.526685805315134,0.1827550638867299,0.8610747589870357,1.2765830040076156,0.6470627748450016,0.2441869802682052,0.8795863541385789,1.2478253594727498,0.6156421046271051,0.22140232383532357,173.0,173.0,1.0e-10,50379.64596211531,198.0,198.0,1.0000000000000002e-10,2.3414579494571415,0.009792088270908378,2.3414579494571415,102.12326240664639,0.42708433008489455,102.1232624066464
63,44,43,1.1710401816838925,0.40763807992158263,0.3215394846351529,0.3212556336191028,0.32143458439136907,3.4772325858381237,0.0353367,0.0287845,20.6915639,15.5152408,15.6814168,3.6265878,0.0007115,0.0019342,0.0083956,0.7758711,0.6496048,0.6836792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.29443007035896,-95.12338988867506,-95.88679199043737,-95.9728905857238,-95.97317443673985,-95.97299548596759,-92.81719748452083,0.031745640422217065,0.04041857571038682,0.04041867571038682,1.0000000000287557e-7,0.04021990744463376,0.04022000744463376,1.0000000000287557e-7,0.040114632449327586,0.04011473244932759,1.0000000000287557e-7,0.8094448382069473,1.317271165311716,0.7516393971596406,0.2755622977798167,0.8082438797156165,1.3118265128261848,0.7543961679087493,0.2714204507009945,0.812570349783003,1.3099165958851384,0.7777294502174108,0.2699634679229608,169.0,169.0,1.0e-10,23514.288083701213,174.0,174.0,1.0e-10,1.6258782406207057,0.0028945935698756614,1.6258782406207057,345.4716442428445,0.6150522067726583,345.4716442428448
63,45,44,1.2010721735950511,0.4227476553356553,0.3364482505201494,0.3360027669002221,0.3359487436089239,3.3402971080502937,0.0397616,0.0289246,15.9352421,12.8735703,11.9223475,3.815729,0.0007214,0.0019502,0.0079952,0.7456128,0.6746971,0.7519164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.02804743510558,-97.82697526151053,-98.60529977976992,-98.69159918458543,-98.69204466820536,-98.69209869149665,-95.68775032705528,0.031745640422217065,0.03970556396297542,0.039705663962975424,1.0000000000287557e-7,0.040012147751638596,0.0400122477516386,1.0000000000287557e-7,0.039925380310802394,0.0399254803108024,1.0000000000287557e-7,0.8110818253940683,1.2906479857712603,0.7304674061420041,0.25514440680722317,0.8150808575966773,1.3015258020402602,0.7745054611138659,0.26353727010442535,0.8146577366238825,1.2988164342907393,0.7765072744080432,0.26145341460870736,134.0,134.0,1.0e-10,12095.274667755666,128.0,128.0,1.0e-10,1.860166941955823,8.658405517334175e-5,1.860166941955823,11549.470604004235,0.5375861581340435,11549.470604004235
63,46,45,1.2143803883393502,0.42542530272494616,0.3352995716101077,0.3352667719518081,0.3356487862473898,3.158706010869466,0.0398199,0.0270865,18.4619715,13.6599773,14.7173505,4.4399282,0.0002497,0.0013162,0.0038956,0.6904387,0.6844547,0.7305434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.77035280548272,-100.55597241714337,-101.34492750275777,-101.43505323387261,-101.43508603353091,-101.43470401923533,-98.61164679461325,0.031745640422217065,0.039476238269334246,0.03947633826933425,1.0000000000287557e-7,0.03965355145539261,0.03965365145539261,1.0000000000287557e-7,0.039758514336890524,0.03975861433689053,1.0000000000287557e-7,0.79644465225546,1.2832786986211913,0.7639016282794892,0.2494182862223806,0.8164936756360114,1.2885316863642888,0.7595569769358365,0.2535033424759675,0.8119238244809318,1.2927912027735482,0.7408212629730282,0.2568036039762289,146.0,146.0,1.0e-10,9791.993527262362,174.0,174.0,1.0e-10,1.163401511978723,0.0011166691035863956,1.163401511978723,895.5204337508736,0.8595484788246934,895.5204337508737
63,47,46,1.2113129191959757,0.4156810946644356,0.32059323226749825,0.32041771089114945,0.32124092624114553,2.9778455762229044,0.0356456,0.0581618,19.4218641,13.6008667,15.9208023,4.0637269,0.0007075,0.0012621,0.0044332,0.6637891,0.6200592,0.6583134,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-104.52250998357793,-103.31119706438196,-104.1068288889135,-104.20191675131043,-104.20209227268678,-104.20126905733679,-101.54466440735503,0.031745640422217065,0.03951318997604389,0.03951328997604389,1.0000000000287557e-7,0.03950625957335571,0.039506359573355715,1.0000000000287557e-7,0.039269396688226,0.039269496688226005,1.0000000000287557e-7,0.758596742200936,1.2838961972801028,0.7765522739131099,0.2762849442251758,0.7769179099437551,1.2835996690828224,0.7566872018520102,0.252420584203882,0.769451521840595,1.2747811829974571,0.739635394665475,0.2620773272451401,143.0,143.0,1.0e-10,5519.28336156829,176.0,176.0,1.0e-10,1.1123236131938352,0.0018466239906489825,1.1123236131938352,541.5287600852477,0.89901894379231,541.5287600852475
63,48,47,1.1858786113816393,0.3877741185876431,0.2936364287969866,0.2928589196889533,0.2931234427697973,2.780063973430998,0.0735617,0.0246546,15.5717148,13.5841968,15.1710341,3.158028,0.0002458,0.0012976,0.002398,0.7253591,0.6985875,0.7264753,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-107.27877443866649,-106.09289582728485,-106.89100032007885,-106.9851380098695,-106.98591551897754,-106.98565099589669,-104.49871046523549,0.031745640422217065,0.03895226056529587,0.03895236056529587,1.0000000000287557e-7,0.03890913979555602,0.03890923979555602,1.0000000000287557e-7,0.03899693906006135,0.038997039060061356,1.0000000000287557e-7,0.7880191769902154,1.2648846460250354,0.7577389567932205,0.23823285313838125,0.7893495067844027,1.2635190764944726,0.7604983805863321,0.23654608184224413,0.7880885155246609,1.266479321699963,0.7405841790619127,0.23814486608671018,147.0,147.0,1.0e-10,5195.738105602067,160.0,160.0,1.0e-10,1.7060958938502053,0.0002182071560188264,1.7060958938502053,4582.801124605194,0.5861335247532048,4582.801124605192
63,49,48,1.156983000040725,0.3578897804428465,0.27262677445581573,0.2724837135729956,0.2721686331423001,2.5943040894360223,0.0853909,0.0248396,17.1624048,17.2555698,14.4305537,2.5802774,0.0002137,0.0019764,0.0082111,0.7965279,0.7242258,0.7536083,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,-110.05593959539287,-108.89895659535215,-109.69804981495002,-109.78331282093706,-109.78345588181988,-109.78377096225057,-107.46163550595685,0.031745640422217065,0.03868093051656914,0.03868103051656914,1.0000000000287557e-7,0.03887427223588663,0.038874372235886634,1.0000000000287557e-7,0.038592229171100625,0.03859232917110063,1.0000000000287557e-7,0.8260687769924974,1.2561172565472944,0.6947034038986393,0.22802542081214386,0.824804301758069,1.2622744058651265,0.6991009286042899,0.23291517777703719,0.8207636057909166,1.2531561819384653,0.7164168297254353,0.2256653145456279,174.0,174.0,1.0e-10,32469.750846886236,145.0,145.0,1.0e-10,4.270494754572781,0.0001905458597024294,4.270494754572781,5248.080444055072,0.23416490524948322,5248.080444055071
63,50,49,1.1336098195201316,0.3351806747460273,0.2661827883976997,0.26648506082466383,0.2664688246755702,2.3880024249520773,0.0325973,0.0242042,18.8602049,14.6540722,13.2722096,2.1109139,0.000266,0.0013963,0.0024945,0.7101076,0.7317731,0.7165599,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-112.86267557877945,-111.72906575925931,-112.52749490403342,-112.59649279038175,-112.59619051795478,-112.59620675410387,-110.47467315382737,0.031745640422217065,0.03823720822765994,0.038237308227659944,1.0000000000287557e-7,0.038431258624738396,0.0384313586247384,1.0000000000287557e-7,0.038375453479447555,0.03837555347944756,1.0000000000287557e-7,0.8404937799178993,1.2425658063586575,0.6626868516271034,0.2171784404502745,0.8460777220160699,1.2487583121485122,0.6471026576306953,0.22214970733365758,0.8458481350935126,1.2468553478188364,0.6513639504260489,0.2206246598240826,161.0,161.0,1.0e-10,7836.007485584167,144.0,144.0,1.0e-10,1.2241958463910165,0.00016269406168042467,1.2241958463910165,6146.505838450669,0.8168627616452258,6146.50583845067
63,51,50,1.103890332119846,0.3102293396320448,0.26381759056022247,0.26394533115094987,0.2645285975074927,2.1957319068778816,0.035986,0.0385691,16.0428092,13.2988232,14.7300609,1.6073928,0.0002809,0.0013341,0.0044313,0.7364329,0.7637401,0.6798319,0.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-115.68890800929763,-114.58501767717779,-115.37867866966559,-115.42509041873741,-115.42496267814668,-115.42437941179014,-113.49317610241975,0.031745640422217065,0.037809496748168234,0.03780959674816824,1.0000000000287557e-7,0.037864172152193315,0.03786427215219332,1.0000000000287557e-7,0.037950428001994926,0.03795052800199493,1.0000000000287557e-7,0.8175340698585086,1.2296314202554042,0.6120695192790522,0.20671446614885816,0.818238709019832,1.2319418197975358,0.6060023149768358,0.20859163980591908,0.8198746412061041,1.2342167466158454,0.6043102673949564,0.21043655561511196,173.0,173.0,1.0e-10,8768.684900812776,189.0,189.0,1.0e-10,1.4492042156713167,0.0008297131330201307,1.4492042156713167,1205.2358341731283,0.6900338744818295,1205.2358341731283
63,52,51,1.0652031623367577,0.27774247271251795,0.25631578990685,0.25629562931030136,0.2567983503955418,2.00455788298234,0.0363109,0.0295989,46.8575293,24.5332826,13.7773443,1.6300877,0.0005443,0.0020425,0.0086136,0.679978,0.6715498,0.6391173,0.0,5.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,-118.53093855833924,-117.46573539600249,-118.25319608562673,-118.2746227684324,-118.27464292902894,-118.2741402079437,-116.5263806753569,0.031745640422217065,0.03530106364678055,0.035301163646780556,1.0000000000287557e-7,0.035372312747266044,0.03537241274726605,1.0000000000287557e-7,0.03526220671720649,0.035262306717206496,1.0000000000287557e-7,0.9142537210246867,1.1534135014677473,0.30486051200677833,0.14272580792895265,0.9137896486721732,1.1547242064743812,0.3077026922615806,0.14386153318746778,0.9181636624454509,1.1480185163174619,0.2972005433033095,0.13803742696369595,303.0,303.0,1.0e-10,28091.317273782333,221.0,221.0,1.0e-10,1.0899141447076452,0.00105590108744913,1.0899141447076452,947.058405267597,0.9175034609347557,947.058405267597
63,53,52,1.0199578146115869,0.24068695278589303,0.23087257750344747,0.23082063563410316,0.23106041946958555,1.788290048047358,0.0436141,0.0600713,32.3140365,53.0975883,18.1756131,1.3567953,0.0003625,0.0019435,0.0085669,0.6183474,0.683159,0.7374065,0.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,-121.39152494840191,-120.37156713379032,-121.15083799561602,-121.16065237089846,-121.1607043127678,-121.16046452893232,-119.60323490035455,0.031745640422217065,0.03351689554341911,0.033516995543419116,1.0000000000287557e-7,0.033521608479254304,0.03352170847925431,1.0000000000287557e-7,0.03351611318758357,0.03351621318758357,1.0000000000287557e-7,0.9037293691268785,1.0799410496372621,0.1733868177785868,0.10122533384510357,0.9015317432862437,1.0725231600477596,0.16498854029255405,0.10366002532668478,0.9029945130901864,1.0795281047746936,0.1716064660170572,0.10203880189569836,602.0,602.0,1.0e-10,796862.7365134108,269.0,269.0,1.0e-10,21.41563545133035,0.0005308055883157308,21.41563545133035,1883.9289224007414,0.04669485526736102,1883.9289224007425
63,54,53,0.9518178884743946,0.18329154786106017,0.1787196377419633,0.17868788581814954,0.17869999827588856,1.5476956553005863,0.0445926,0.0605119,32.2074433,34.5942114,19.1346379,1.7179031,0.0002034,0.0020334,0.0086552,0.7312337,0.696863,0.6262559,0.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,-124.25341801624201,-123.30160012776761,-124.07012646838095,-124.07469837850005,-124.07473013042386,-124.07471801796612,-122.70572236094142,0.031745640422217065,0.03254536353287362,0.032545463532873624,1.0000000000287557e-7,0.03252972669482628,0.032529826694826285,1.0000000000287557e-7,0.032545236001259935,0.03254533600125994,1.0000000000287557e-7,0.9179824705211689,1.046566737659406,0.1318269978342963,0.08557698383680834,0.914356620481238,1.0452575366105814,0.1331875795033083,0.08953460804546207,0.9131681809680712,1.053140086593991,0.13591587861539223,0.09083520837630382,389.0,389.0,1.0e-10,106303.56733420168,223.0,223.0,1.0e-10,1.2090630359822099,3.1031687389213294e-5,1.2090630359822099,32225.124836350362,0.8270867358596575,32225.12483635034
63,55,54,0.9009878874994968,0.14334644404397068,0.14026870755992604,0.14025623865821046,0.14030360193322622,1.3412312696963369,0.0337559,0.0262383,50.1669834,50.1934428,23.3275973,1.5407851,0.0003165,0.002164,0.0051621,0.7611955,0.6727006,0.6725207,0.0,31.0,31.0,31.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,-127.15476274038977,-126.25377485289027,-127.0114162963458,-127.01449403282984,-127.01450650173156,-127.01445913845654,-125.81353147069343,0.031745640422217065,0.031986871283299974,0.03198697128329998,1.0000000000287557e-7,0.0318839161319792,0.0318840161319792,1.0000000000287557e-7,0.03188454391207508,0.031884643912075086,1.0000000000287557e-7,0.9345491191928986,1.023290669108555,0.09016225697381587,0.06769109146368132,0.9311157832172524,1.0339970253572237,0.09103644020263572,0.07137164507972465,0.930550432234035,1.032691932315769,0.09249958331340065,0.07197900529919296,536.0,536.0,1.0e-10,803240.034197419,284.0,284.0,1.0000000000000003e-10,1.1349519123783451,2.2709074738131098e-5,1.1349519123783451,44035.25953969781,0.8810945987931398,44035.2595396978
63,56,55,0.8461042847687565,0.09249423349919539,0.0898919725194105,0.08988914589312458,0.08993031218335545,1.1459525461642954,0.0398761,0.0254032,64.634065,66.8077389,28.4145682,0.616027,0.0006828,0.0014026,0.0024381,0.7082356,0.7117446,0.7172327,0.0,41.0,41.0,41.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,-130.0751372167394,-129.22903293197064,-129.9826429832402,-129.98524524421998,-129.98524807084627,-129.98520690455604,-128.9291846705751,0.031745640422217065,0.03206990795300277,0.03207000795300277,1.0000000000287557e-7,0.03198841949961376,0.03198851949961376,1.0000000000287557e-7,0.031962817100599235,0.03196291710059924,1.0000000000287557e-7,0.9344189972698227,1.0316368755331156,0.12627258323044058,0.06783033613258713,0.9319799350338311,1.030852689649311,0.10785142550598557,0.07044399346195421,0.9307685299759896,1.037336735559466,0.11245489852375262,0.07174465777748308,733.0,733.0,1.0e-10,4.607128349943603e6,340.0,340.0,1.0e-10,1.4930739452459154,3.450476281052664e-6,1.4930739452459154,289815.06277589087,0.6697591924598139,289815.0627758907
63,57,56,0.8174597958767436,0.061914018308470986,0.059404194019322176,0.05941812161682947,0.05956007705646016,0.9753983758686786,0.0684459,0.0251057,74.7233903,48.9351398,29.0727629,0.8436043,0.0002452,0.0031176,0.0081215,0.6600489,0.6702308,0.6524245,0.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,-133.0471944518264,-132.22973465594967,-132.98528043351794,-132.9877902578071,-132.98777633020958,-132.98763437476995,-132.07179607595774,0.031745640422217065,0.03195486730304102,0.031954967303041024,1.0000000000287557e-7,0.03185228472236448,0.031852384722364485,1.0000000000287557e-7,0.03186142564563222,0.03186152564563222,1.0000000000287557e-7,0.9598275461404059,1.032071985676114,0.08729322352974388,0.041001650094428625,0.9479188433847884,1.0756058189826752,0.11555294536308056,0.07288405538555039,0.9593308937223113,1.0401673758353471,0.07759341737270058,0.041519223233639664,613.0,613.0,1.0e-10,197650.17634289636,371.0,371.0,1.0e-10,1.0037759448190402,8.592887111202223e-7,1.0037759448190402,1.1637532147912637e6,0.996238259206243,1.1637532147912635e6
63,58,57,0.8228410787330347,0.06444501216739695,0.06293049360797909,0.06411840336630803,0.06302954775216563,0.8570511665243714,0.0332626,0.0265433,120.7497376,149.9751397,64.4451378,0.6779151,0.0007107,0.0020618,0.0053483,0.6559293,0.7038325,0.5856674,0.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,-136.0813439497868,-135.25850287105376,-136.0168989376194,-136.01841345617882,-136.0172255464205,-136.01831440203463,-135.22429278326243,0.031745640422217065,0.03185382226185131,0.03185392226185131,1.0000000000287557e-7,0.031846180856620346,0.03184628085662035,1.0000000000287557e-7,0.031809491874271706,0.03180959187427171,1.0000000000287557e-7,0.9665498314122869,1.0153000971844923,0.040355106260669536,0.03402242303658489,0.9826134392385872,1.0129669528895218,0.025176776290289492,0.017539482118867057,0.9928805959188564,1.0297664046081167,0.03795782943174203,0.029331984877825748,1507.0,1507.0,1.0e-10,2.811579736627555e6,789.0,789.0,1.0e-10,1.7069423673785464,4.863912252387478e-6,1.7069423673785464,205595.814256136,0.5858428608606544,205595.8142561359
63,59,58,0.8061628363727209,0.04625509675440753,0.04496694689893843,0.045125721414507325,0.04496659755068322,0.7098899366739317,0.0377376,0.0196316,88.8776629,138.9475666,58.2086618,0.4967473,0.0005753,0.001378,0.0024588,0.7373815,0.6183073,0.7060961,0.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,-139.12409502590378,-138.31793218953106,-139.07783992914938,-139.07912807900485,-139.07896930448928,-139.0791284283531,-138.41420508922985,0.031745640422217065,0.03180433429845539,0.03180443429845539,1.0000000000287557e-7,0.031800873088703704,0.03180097308870371,1.0000000000287557e-7,0.031809755374374485,0.03180985537437449,1.0000000000287557e-7,0.9703619881078551,1.0186274111225908,0.039455691946101525,0.030086093484049704,0.9752569308815056,1.0218966171035821,0.036622878030930006,0.02505432384645797,0.9944610358612296,1.0231265578600561,0.024700267865749987,0.022863191790905686,1307.0,1307.0,1.0e-10,7.295055869400374e6,675.0,675.0,1.0e-10,148.2061160223121,6.226520914665118e-7,148.2061160223121,1.606033310905185e6,0.006747359771771097,1.6060333109051848e6
63,60,59,0.7650477924532879,0.0014037913898050647,7.924598008912653e-6,7.945982559931508e-6,1.1610706707188001e-5,0.5024688894796157,0.0447466,0.013841,15.6576242,11.3625049,7.7675272,0.3051671,0.0002206,0.0013188,0.0023522,0.6283269,0.7150537,0.6754421,0.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,-142.18504509681878,-141.4199973043655,-142.18364130542898,-142.18503717222077,-142.18503715083622,-142.18503348611208,-141.68257620733917,0.031745640422217065,0.032030997380148876,0.03203109738014888,1.0000000000287557e-7,0.03201481100190945,0.03201491100190945,1.0000000000287557e-7,0.03208810594749925,0.032088205947499254,1.0000000000287557e-7,0.9215056476445718,1.051514207760531,0.0975459161407253,0.08174637313946977,0.924158291677747,1.0513303234453095,0.09456650917095612,0.07887191067301182,0.9245242042195979,1.0484566932936699,0.09391995755998564,0.0784760476219563,310.0,259.0,1.0e-7,1.0280215939861406e7,195.0,195.0,1.0e-10,1.0013911379762819,0.0001642054288378125,1.0013911379762819,6089.932635465395,0.9986107945001068,6089.932635465388
63,61,60,0.8141241784492195,0.011036687543594326,0.004357875774900322,0.0043586369520483,0.004374615313736285,0.3572717309180291,0.059992,0.012013,36.7175371,21.7098813,11.9207003,0.3085349,0.0002062,0.0030841,0.0030682,0.674893,0.6578865,0.8904163,0.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,-145.37928447882257,-144.56516030037335,-145.36824779127898,-145.37492660304767,-145.37492584187052,-145.37490986350883,-145.02201274790454,0.031745640422217065,0.03208019237267894,0.03208029237267894,1.0000000000287557e-7,0.032113108167837044,0.03211320816783705,1.0000000000287557e-7,0.032121601968886346,0.03212170196888635,1.0000000000287557e-7,0.8866113878253725,1.0330432398936051,0.12734012382516857,0.12034851237585523,0.8873507138654351,1.0340907516246474,0.12703485340859133,0.1195149815104966,0.8875735427069826,1.0344446468054735,0.12672425399625203,0.11926389604373026,371.0,371.0,1.0e-10,1.2089692275871154e7,226.0,226.0,1.0e-10,1.0014328608705658,0.0002923833847732152,1.0014328608705658,3420.1669864914265,0.9985691891821249,3420.1669864914265
63,62,61,0.8282914492258158,0.001629909787681072,3.062897144445742e-5,2.4767414970483514e-5,3.834232677490945e-5,0.18060346564777774,0.0399357,0.0114459,52.4179115,87.4846937,19.4365202,0.1769626,0.000292,0.0012717,0.0023472,0.683316,0.665055,0.7000794,0.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,-148.58782569898256,-147.75953424975674,-148.58619578919487,-148.5877950700111,-148.58780093156759,-148.58778735665578,-148.40722223333478,0.031745640422217065,0.03180832420922602,0.03180842420922602,1.0000000000287557e-7,0.031809710380348646,0.03180981038034865,1.0000000000287557e-7,0.03181353596307022,0.03181363596307022,1.0000000000287557e-7,0.9985934169335102,1.0151516803046416,0.015540404466044277,0.015038040052681726,0.9989781297153099,1.0150743567912008,0.015394714700991085,0.014961867732885404,0.9983343578868485,1.0127938749403556,0.013474394500314988,0.012712724739759545,1271.0,1176.0,0.01,1.0223337640495565e7,303.0,303.0,1.0000000000000002e-10,1.0000036825916028,3.579035282685326e-5,1.0000036825916028,27940.490132572944,0.9999963173219587,27940.49013257291
